fecha,CO,NO,NO2,NOX,O3,PM10,PM25,SO2
2017-01-01,0.7862776025236593,10.64070796460177,23.246017699115043,33.861946902654864,32.500627352572145,71.89390519187359,43.98866855524079,2.3007299270072994
2017-01-02,0.8436392914653784,25.94633273703041,34.887298747763865,60.77280858676208,27.16308470290771,48.9147465437788,22.729166666666668,3.4896142433234423
2017-01-03,0.988032786885246,33.49817518248175,41.97627737226277,75.50729927007299,31.186528497409327,67.15227272727273,32.44767441860465,14.315634218289086
2017-01-04,0.8995297805642634,36.61922365988909,36.51756007393716,73.13308687615528,23.891165172855317,59.25570776255708,24.49712643678161,6.131462333825701
2017-01-05,1.0588752196836555,39.86550976138829,40.13665943600868,80.02603036876356,28.33431952662722,70.32843137254902,31.270440251572328,4.196428571428571
2017-01-06,1.1665178571428572,39.66606170598911,43.46823956442831,83.16152450090745,35.49004975124378,84.86061946902655,38.61344537815126,3.7569444444444446
2017-01-07,0.7907600596125186,22.64521739130435,35.52,58.13739130434782,30.357055214723925,71.12555066079295,35.48695652173913,22.180806675938804
2017-01-08,0.6916417910447761,12.29965156794425,32.47038327526133,44.77526132404181,18.34440344403444,63.68131868131868,43.55357142857143,25.40055632823366
2017-01-09,0.7707646176911545,22.850352112676056,35.76056338028169,58.610915492957744,19.28996282527881,64.08370044052863,37.71810089020772,23.282913165266105
2017-01-10,0.9144499178981936,36.452513966480446,38.06703910614525,74.49348230912477,23.20767195767196,62.423887587822016,27.053125,16.761102603369064
2017-01-11,0.9968460111317254,37.7223382045929,39.89770354906055,77.57828810020877,33.11764705882353,67.91100702576112,27.984984984984983,4.827338129496403
2017-01-12,0.920421393841167,36.9452296819788,37.98939929328622,74.93816254416961,30.16372795969773,64.97701149425288,27.6463768115942,4.563798219584569
2017-01-13,0.8248427672955975,38.548500881834215,31.8342151675485,70.40388007054673,22.16232961586121,62.97787610619469,20.943661971830984,3.7743813682678313
2017-01-14,0.7111111111111111,22.262295081967213,31.51183970856102,53.77231329690346,26.067620286085827,60.18289786223278,29.494444444444444,13.112612612612612
